code,chushicaifu,gongzuonengli,jiankangtouzi,caichanbaoxian,jiedaijihui,touzi,fengxiantouzi,fumianchongji,maicaipiao,shengbing,shiye,biao
c1h7bw1a,0,0,0,0,0,0,0,2,0,1,1,16
gn1bxo37,1,0,1,1,0,1,1,0,0,1,1,16
mh3nw2gr,1,2,1,1,1,1,1,0,0,3,0,16
dxl7j2a8,0,0,0,0,0,0,0,1,0,3,0,16
zyy7lwna,0,1,0,0,0,0,0,2,0,3,0,16
7qaw85j9,1,2,2,1,0,1,1,0,0,2,0,16
7dv78fh8,0,0,0,0,0,0,0,0,0,3,0,16
nq2n4d1a,1,1,1,1,1,1,1,0,0,1,0,16
n580gnmu,1,1,1,1,0,1,0,0,0,0,0,16
1gpsk1od,1,2,2,1,0,1,1,0,0,0,0,16
fpeptlxo,0,1,0,0,0,0,0,1,0,3,0,16
11qpbunz,0,0,0,0,0,0,0,0,0,1,1,16
p7c86bd0,1,1,1,1,0,1,1,0,0,0,0,16
1v3nqxwb,0,1,0,0,0,0,0,2,0,3,0,16
3o1v9r1m,0,0,2,1,0,0,0,0,0,2,1,16
n26lbqa5,1,0,1,1,1,1,1,0,0,3,0,16
qctopukw,1,0,2,1,0,1,1,0,0,1,1,16
9iua8wlt,0,0,0,0,0,0,0,0,0,2,1,16
iuy2mq1n,1,0,2,1,0,1,1,0,0,2,1,16
kd4ugm89,1,2,1,1,0,1,1,0,0,3,0,16
n7vpemz2,1,1,1,1,0,1,1,0,0,3,0,16
u0fm0adl,1,1,1,1,1,1,1,0,0,1,0,16
lqy09jik,1,0,1,1,1,1,1,0,0,1,0,16
jicuopmz,0,0,2,1,0,0,0,0,0,1,1,16
jj2wn94h,1,0,1,1,0,1,0,0,0,0,0,16
k93onftx,1,0,1,1,0,1,1,0,0,0,1,16
51cbn7o1,0,2,0,0,0,0,0,1,0,3,0,16
5zc86wny,1,0,1,1,0,1,1,0,0,0,1,16
jyf560kk,0,0,0,0,0,0,0,0,0,1,1,16
z668vjdm,0,0,2,1,0,0,0,0,0,1,1,16
czeeddwe,1,0,1,1,0,1,1,0,0,2,0,16
g84r969y,0,0,0,0,0,0,0,1,0,2,0,16
b0je0mwr,0,2,0,0,0,0,0,1,0,3,0,16
z873r4vo,1,0,1,1,1,1,1,0,0,1,1,16
tzn75yhk,0,0,0,0,0,0,0,2,0,2,0,16
0mrw3gqi,0,0,0,0,0,0,0,1,0,2,0,16
4de7ayta,1,1,1,1,1,1,1,0,0,1,0,16
lgomy8eq,0,1,0,0,0,0,0,1,0,2,0,16
xp91b3qj,0,0,0,0,0,0,0,1,0,0,1,16
t7uhl32a,0,0,0,0,0,0,0,0,0,2,0,16
1pxzy631,1,1,1,1,0,1,1,0,0,2,0,16
3vpcaply,0,0,2,1,0,0,0,0,0,1,1,16
awima2e6,0,0,0,0,0,0,0,2,0,1,0,16
m3vk4d40,1,2,1,1,0,1,1,0,0,3,0,16
c3206739,0,0,0,0,0,0,0,1,0,1,1,16
9t5yap6j,1,2,1,1,0,1,1,0,0,3,0,16
9t4dpmrw,0,1,0,0,0,0,0,1,0,2,0,16
8tid5gfd,1,2,1,1,1,1,1,0,0,1,0,16
5kipyxnx,1,2,1,1,0,1,1,0,0,2,0,16
w3icbwph,0,0,0,0,0,0,0,0,0,1,1,16
hb9e1b5f,1,1,1,1,0,1,1,0,0,2,0,16
cn2055xk,0,0,2,1,0,0,0,0,0,2,0,16
i6gy2wgj,1,1,2,1,0,1,1,0,0,2,0,16
dz4i0852,0,0,0,0,0,0,0,3,0,2,0,16
iuanzkch,0,0,0,0,0,0,0,1,0,1,1,16
pr11yrv8,0,0,0,0,0,0,0,0,0,1,1,16
lxt7o6sm,1,2,1,1,0,1,0,0,0,3,0,16
4wv5tk4v,1,1,1,1,0,1,1,0,0,3,0,16
7u0jmbd5,0,0,0,0,0,0,0,0,0,1,0,16
m9hu5tku,1,1,1,1,0,1,1,0,0,2,0,16
ttjy4cwz,1,1,1,0,0,1,1,1,0,1,0,16
pdtmhm69,1,1,1,1,0,1,1,0,0,2,0,16
nil7z8nt,0,1,0,0,0,0,0,2,0,2,0,16
nxc2bm09,0,2,2,1,0,1,1,0,0,3,0,16
ot3r1xw1,0,0,0,0,0,0,0,2,0,1,0,16
ufku1mka,0,1,0,0,0,0,0,1,0,1,0,16
p1dzzr2s,1,1,2,1,1,1,1,0,0,2,0,16
ag8yu9h7,0,0,0,0,0,0,0,0,0,0,0,16
edydbr11,0,0,0,0,0,0,0,0,0,0,0,16
4qo41x6y,1,0,0,1,0,1,1,0,0,1,0,16
hq6lddx8,1,1,2,1,1,1,1,0,0,1,0,16
t9m6tgki,0,0,0,0,0,0,0,2,0,1,0,16
3j49d97z,1,1,2,1,0,1,0,0,0,0,0,16
387fhffi,1,2,1,1,0,1,1,0,0,3,0,16
vnykm72k,0,0,0,0,0,0,0,2,0,1,0,16
zm1faos5,1,2,2,1,1,1,1,0,0,1,0,16
cclaxe7w,1,2,2,1,0,1,1,0,0,1,0,16
48l4ehb6,1,1,1,1,1,1,1,0,0,1,0,16
wak4ycex,0,0,0,0,0,0,0,1,0,2,0,16
j4rjykeb,0,1,2,1,0,0,0,0,0,3,0,16
e4uy9bw2,0,0,0,0,0,0,0,0,0,1,0,16
qyyocas4,0,0,2,1,0,0,0,0,0,1,0,16
gowws5qf,0,1,0,0,0,0,0,3,0,1,0,16
y0q2jnsm,1,2,1,1,0,1,1,0,0,0,0,16
zuqpu1wo,0,0,0,0,0,0,0,1,0,1,0,16
d5t88opp,0,0,0,0,0,0,0,1,0,2,0,16
79qn2mgn,1,2,1,1,0,1,1,0,0,0,0,16
odyzp5vx,0,0,2,1,0,0,0,0,0,1,1,16
i6lqx8ts,0,1,0,0,0,0,0,1,0,2,0,16
j1e40ha7,0,0,0,0,0,0,0,1,0,1,0,16
9i73mzxn,0,1,0,0,0,0,0,2,0,0,0,16
ubop1qmx,1,2,1,1,0,1,1,0,0,3,0,16
96b2y1fq,0,0,0,0,0,0,0,1,0,1,0,16
1gblxsq7,1,2,1,1,0,1,1,0,0,0,0,16
gxr64i8r,0,1,0,0,0,0,0,2,0,1,0,16
awof1evv,0,1,0,0,0,0,0,1,0,1,0,16
k1bp6zpx,1,2,1,1,0,1,1,0,0,3,0,16
1yc3rs1q,1,2,1,1,0,1,1,0,0,2,0,16
uefnt3zt,0,1,0,0,0,0,0,2,0,1,0,16
8fqgkizh,1,2,1,1,1,1,1,0,0,0,0,16
s9ck61wv,0,1,2,1,0,0,0,0,0,3,0,16
d39a3neo,0,1,0,0,0,0,0,2,0,1,0,16
oiwrp35s,0,2,0,0,0,0,0,0,0,3,0,16
1yemb6kz,1,2,1,1,0,1,1,0,0,2,0,16
i3wgnab9,0,1,0,0,0,0,0,3,0,2,0,16
8takecva,1,2,1,1,0,1,0,0,0,3,0,16
nxlvuopa,1,0,1,1,0,1,1,0,0,1,1,16
4uuf90e3,0,0,0,0,0,0,0,0,0,1,0,16
92ybpwat,0,2,0,0,0,0,0,1,0,2,0,16
xluifzfl,0,1,0,0,0,0,0,0,0,0,0,16
0jkf3488,1,1,2,1,0,1,1,0,0,1,0,16
410e0tw2,0,1,2,1,0,0,0,0,0,3,0,16
1eydd0jj,1,2,1,1,0,1,1,0,0,1,0,16
hhrookd2,0,2,0,0,0,0,0,2,0,1,0,16
0nu0s221,0,0,0,0,0,0,0,2,0,1,0,16
tl39jvsk,1,0,1,1,0,1,1,0,0,1,0,16
rfnis2ed,1,2,1,1,0,1,1,0,0,3,0,16
fh8ly4jj,0,1,0,0,0,0,0,1,0,1,0,16
kxq00qk5,1,1,1,1,1,1,1,0,0,2,0,16
0005b37f,0,1,0,0,0,0,0,2,0,1,0,16
g7uoijja,0,1,0,0,0,0,0,2,0,1,0,16
njz0vu08,1,1,1,1,1,1,1,0,0,1,0,16
2ygzmnz9,0,1,0,0,0,0,0,1,0,2,0,16
uvakwdur,0,1,0,0,0,0,0,1,0,1,0,16
z0rxrnnq,1,1,1,1,1,1,1,0,0,1,0,16
x6cv314a,0,1,0,0,0,0,0,1,0,1,0,16
8yww2xfk,0,1,2,1,0,0,0,0,0,2,0,16
yaiqosbx,1,1,2,1,0,1,1,0,0,1,0,16
g004gng8,1,1,1,1,0,1,1,0,0,0,0,16
0j3nkqts,1,1,1,1,0,1,1,0,0,1,0,16
lrqw3xla,0,1,0,0,0,0,0,2,0,2,0,16
hf30noug,1,1,1,1,0,1,1,0,0,2,0,16
0ff2742h,0,1,0,0,0,0,0,1,0,0,0,16
mzj836b0,0,1,0,0,0,0,0,1,0,2,0,16
8uqq7nj7,1,2,1,1,0,1,1,0,0,1,0,16
qrj0woux,0,1,0,0,0,0,0,1,0,1,0,16
idr031u6,1,2,2,1,0,1,1,0,0,1,0,16
u1m4seev,1,1,1,1,0,1,1,0,0,1,0,16
yl8zd4ee,0,0,0,0,0,0,0,0,0,1,0,16
biqw1l36,0,1,0,0,0,0,0,0,0,1,0,16
kibuds7n,0,1,0,0,0,0,0,0,0,1,0,16
6ac48e1h,1,1,1,1,1,1,1,0,0,1,0,16
qdpt3asx,1,1,2,1,0,1,1,0,0,3,0,16
037gym6i,0,2,0,0,0,0,0,1,0,1,0,16
t5fns0sq,0,1,0,0,0,0,0,1,0,1,0,16
sqajrww1,0,1,0,0,0,0,0,1,0,1,0,16
h3fu78yg,1,1,1,1,1,1,1,0,0,1,0,16
2be0jkh2,0,1,2,1,0,0,0,0,0,1,0,16
mvvdc51v,1,1,2,1,1,1,1,0,0,1,0,16
8cyh64c7,0,0,2,1,0,0,0,0,0,1,0,16
6gir6eim,0,1,2,1,0,0,0,0,0,1,0,16
q5n6k41z,0,2,0,0,0,0,0,2,0,0,0,16
z4v1vnsp,1,1,1,1,1,1,1,0,0,1,0,16
c7k2ws0c,1,0,1,1,0,1,1,0,0,1,0,16
1qzlh5mu,0,1,2,1,0,0,0,0,0,1,0,16
lcruc2lq,1,2,2,1,1,1,1,0,0,1,0,16
8b7ikkdg,1,1,1,1,1,1,1,0,0,1,0,16
zca7zxyf,0,2,0,0,0,0,0,2,0,1,0,16
1bfi45o2,1,2,1,1,0,1,1,0,0,0,0,16
luq8s82b,1,2,1,1,0,1,1,0,0,3,0,16
57n9cs6z,1,1,1,1,0,1,1,0,0,1,0,16
y5lufa6m,1,1,1,1,1,1,1,0,0,1,0,16
5kkr5060,0,2,0,0,0,0,0,2,0,1,0,16
fkw475f4,1,1,1,1,0,1,1,0,0,0,0,16
s1ftoyto,1,1,1,1,0,1,1,0,0,1,0,16
bptmjh3d,1,2,1,1,0,1,1,0,0,1,0,16
xcoc0hf4,0,0,0,0,0,0,0,1,0,0,0,16
otvnb5te,0,0,0,0,0,0,0,0,0,0,0,16
8a4otv31,0,1,0,0,0,0,0,1,0,1,0,16
ody1m92z,0,1,2,1,0,0,0,0,0,0,0,16
7voc4ywi,1,1,2,1,0,1,1,0,0,1,0,16
g990zma5,1,2,1,1,0,1,1,0,0,1,0,16
0h6a0xq8,0,2,0,0,0,0,0,0,0,1,0,16
dot3hb5e,0,2,0,0,0,0,0,2,0,2,0,16
mdt16lqz,0,1,0,0,0,0,0,1,0,1,0,16
y7ezhr8w,0,1,0,0,0,0,0,1,0,1,0,16
plvgf0eg,0,2,0,0,0,0,0,1,0,2,0,16
m0rj3925,0,0,2,1,0,0,0,0,0,0,0,16
1o1f1gpp,0,1,2,1,0,0,0,0,0,1,0,16
3rqszw2y,1,1,2,1,0,1,1,0,0,2,0,16
5ie1bpu4,0,2,1,1,1,1,1,0,0,2,0,16
itjzqni7,1,1,1,1,0,1,1,0,0,1,0,16
t30mf55p,0,0,0,0,0,0,0,2,0,0,0,16
v26mzb6c,1,1,1,1,1,1,1,0,0,0,0,16
8s1edw15,1,2,1,1,0,0,1,0,0,2,0,16
5s59rl9r,1,2,2,1,0,1,1,0,0,2,0,16
8886ungo,1,2,1,1,0,0,0,0,0,1,0,16
o6m81rh2,0,0,2,1,0,0,0,0,0,0,0,16
11e94pe7,1,2,2,1,0,1,1,0,0,1,0,16
sqfmjhqp,0,1,0,0,0,0,0,0,0,0,0,16
hdp578ga,0,1,2,1,0,0,0,0,0,1,0,16
v6of81mc,0,1,2,1,0,0,0,0,0,0,0,16
tgyt0okw,0,1,0,0,0,0,0,0,0,1,0,16
bieu6mpr,1,1,1,1,0,1,1,0,0,1,0,16
v5p7lv20,1,2,2,1,0,1,1,0,0,1,0,16
519slsew,0,1,0,0,0,0,0,0,0,1,0,16
9cikjguk,0,2,0,0,0,0,0,0,0,1,0,16
3di9vioo,1,1,1,1,0,1,1,0,0,1,0,16
jwexfmub,1,2,1,1,1,1,1,0,0,1,0,16
w9vla1hv,0,1,2,1,0,0,0,0,0,0,0,16
8nmazok9,1,2,1,1,1,1,1,0,0,0,0,16
4alcifnr,0,1,0,0,0,0,0,1,0,1,0,16
s270rho2,1,2,1,1,0,1,1,0,0,1,0,16
9jhn3kb4,0,2,0,0,0,0,0,1,0,0,0,16
o73qrv2n,0,1,2,1,0,0,0,0,0,1,0,16
g91ye1x3,1,2,2,1,0,1,1,0,0,1,0,16
unioj1gy,0,0,0,0,0,0,0,2,0,0,0,16
1csmmf08,1,2,1,1,1,1,1,0,0,1,0,16
hogk0jl9,0,2,0,0,0,0,0,1,0,1,0,16
d67hp72e,0,1,2,1,0,0,0,0,0,1,0,16
26ovv9nz,1,2,2,1,0,1,1,0,0,1,0,16
a60k5i9w,1,2,1,1,0,1,1,0,0,1,0,16
jbz1y5sl,1,2,1,1,0,1,1,0,0,1,0,16
3c7rd5ya,1,2,2,1,0,1,1,0,0,1,0,16
7rmwik5s,1,1,1,1,0,1,1,0,0,2,0,16
0cpchq58,1,2,1,1,0,1,1,0,0,1,0,16
kudii6oy,1,2,1,1,1,1,1,0,0,0,0,16
3zjizqly,1,2,2,1,1,1,1,0,0,1,0,16
26qqxpjj,1,2,1,1,0,1,1,0,0,1,0,16
0g7sv439,0,1,0,0,0,0,0,1,0,0,0,16
scbb77jn,1,2,2,1,0,1,1,0,0,1,0,16
uabw3inx,1,1,1,1,0,1,1,0,0,1,0,16
8g2iaxf0,1,1,1,1,0,1,1,0,0,1,0,16
o7pqerl1,1,2,2,1,1,1,1,0,0,2,0,16
tg2aszys,1,0,2,1,1,1,1,0,0,1,0,16
cdxl50hf,1,2,1,1,0,1,1,0,0,1,0,16
zzpnlqei,1,2,1,1,0,1,1,0,0,1,0,16
4hjk8ew7,1,2,1,1,0,1,1,0,0,1,0,16
n1yognqv,0,1,2,1,0,0,0,0,0,0,0,16
4c16txm9,1,2,2,1,1,1,1,0,0,0,0,16
5ts6tpzo,1,2,1,1,0,1,1,0,0,2,0,16
68araqh7,0,2,1,1,1,1,1,0,0,2,0,16
jj25twuw,1,2,2,1,1,1,1,0,0,2,0,16
6e0ikkw9,1,2,1,1,0,1,1,0,0,1,0,16
apblb506,1,2,1,1,1,1,0,0,0,1,0,16
jbfzncen,1,2,0,1,1,1,1,0,0,1,0,16
gfrptkuf,1,2,2,1,0,1,1,0,0,2,0,16
074xligf,1,1,1,1,0,1,0,0,0,0,0,16
dnwj15ee,1,1,2,1,0,1,1,0,0,1,0,16
2dxnce3p,1,2,2,1,0,1,1,0,0,3,0,16
sca5toky,1,2,1,1,0,1,1,0,0,0,0,16
vedi2q2d,0,2,0,0,0,0,0,0,0,1,0,16
kesgwead,1,1,2,1,1,1,1,0,0,1,0,16
v3tqtmd8,1,2,2,1,0,1,1,0,0,1,0,16
3mrhtpe3,0,1,2,1,0,0,0,0,0,0,0,16
0tv4w4i5,1,1,1,1,1,1,1,0,0,1,0,16
0k6r6bgl,0,2,2,1,0,0,0,0,0,1,0,16
hksrzrsd,1,2,1,1,0,1,1,0,0,1,0,16
jwxxxv7d,1,1,2,1,1,1,1,0,0,1,0,16
ssewy7zs,1,2,1,1,0,1,1,0,0,1,0,16
my8o7lk6,0,2,0,0,0,0,0,1,0,0,0,16
kgm6ppuo,1,0,2,1,1,1,1,0,0,1,0,16
42bbeqpm,0,1,2,1,0,1,1,0,0,0,0,16
x6zxi4xg,1,1,2,1,1,1,1,0,0,0,0,16
n9hxv5lk,0,2,0,0,0,0,0,0,0,0,0,16
0xxgoaz8,1,2,2,1,1,1,1,0,0,0,0,16
i3ugntg2,0,2,0,0,0,0,0,0,0,0,0,16
kn4swjew,0,2,0,0,0,0,0,0,0,0,0,16
z2rsp6um,1,2,2,1,0,1,1,0,0,1,0,16
bi13mblu,1,2,1,1,0,1,1,0,0,2,0,16
rv0au94i,1,2,1,1,0,1,1,0,0,0,0,16
nbmjj5a1,1,2,1,1,0,1,1,0,0,1,0,16
rjsd3agm,1,1,2,1,0,1,1,0,0,1,0,16
v74p7xt0,1,0,1,1,0,1,1,0,0,1,1,16
ktiz1h1g,1,1,2,1,0,1,1,0,0,3,0,16
bdec0ba1,1,2,2,1,0,1,1,0,1,3,0,16
fxz8rqvu,1,2,2,1,1,1,1,0,0,0,0,16
l50to787,1,2,1,1,0,1,1,0,0,1,0,16
d6harnae,1,0,2,1,0,1,1,0,0,1,0,16
7vz4x7mn,1,2,2,1,0,1,1,0,0,2,0,16
ds12f176,0,1,0,0,0,0,0,0,1,1,0,16
l3hb9yeg,1,2,1,1,1,1,1,0,1,0,0,16
szjrd90v,1,2,2,1,1,1,1,0,0,1,0,16
szjrd90v,1,2,2,1,1,1,1,0,0,1,0,17
pva278uh,1,2,1,1,0,1,1,0,0,1,0,17
lmp9ngf4,1,0,0,1,0,1,1,0,0,3,1,17
8tid5gfd,1,0,1,1,1,1,1,0,0,1,1,17
xe3765ql,1,2,2,1,1,1,1,0,0,1,0,17
hk4udpqv,1,1,1,1,1,1,1,0,0,1,0,17
qslltb0b,1,1,1,1,1,1,1,0,0,3,0,17
nn97tpch,1,2,1,1,0,1,1,0,0,0,0,17
mh3nw2gr,1,2,1,1,1,1,1,0,0,1,0,17
xluifzfl,1,2,1,1,0,1,1,0,0,0,0,17
n580gnmu,1,2,1,1,0,1,1,0,0,3,0,17
cfdf5lmg,1,2,1,1,1,1,1,0,0,0,0,17
ssewy7zs,1,0,1,1,1,1,1,0,0,3,1,17
l3hb9yeg,1,2,2,1,1,1,1,0,0,1,0,17
x6zxi4xg,1,1,2,1,1,1,1,0,0,1,0,17
ytgj1t65,1,2,1,1,0,1,0,0,0,0,0,17
6l4hmpzv,1,1,1,1,1,1,1,0,0,1,0,17
0mrw3gqi,0,0,0,0,0,0,0,1,0,2,1,17
h7b871s6,1,2,1,1,1,1,1,0,0,1,0,17
mvvdc51v,1,0,2,1,1,1,1,0,0,3,1,17
k93onftx,1,1,2,1,1,1,1,0,0,2,0,17
keqepf0m,1,2,1,1,1,1,1,0,0,1,0,17
rv0au94i,1,0,1,1,0,1,1,0,0,2,1,17
fxz8rqvu,1,2,2,1,0,1,1,0,0,1,0,17
mykpue2n,1,0,0,0,0,0,0,0,0,1,1,17
5cs0wmvl,0,0,0,0,0,0,0,0,0,2,1,17
8a4otv31,1,0,0,0,0,0,0,2,0,2,1,17
rfnis2ed,1,1,1,1,0,1,1,0,0,3,0,17
9pofl3q7,0,0,0,0,0,0,0,3,0,1,1,17
gn1bxo37,1,0,1,1,0,1,1,0,0,3,1,17
idw6uw5h,0,0,0,0,0,0,0,1,0,1,1,17
w3icbwph,0,1,0,0,0,0,0,3,0,3,0,17
jyf560kk,0,0,0,0,0,0,0,2,0,3,0,17
bieu6mpr,1,0,0,1,0,1,1,0,0,2,1,17
3j49d97z,1,0,1,1,0,1,0,0,0,0,1,17
przvq4kq,1,1,1,1,1,1,0,0,0,1,0,17
o7pqerl1,1,2,2,1,1,1,1,0,0,1,0,17
nq2n4d1a,1,1,1,1,1,1,1,0,0,1,0,17
vnykm72k,0,0,0,0,0,0,0,2,0,2,0,17
sqfmjhqp,0,0,0,0,0,0,0,1,0,3,0,17
9i73mzxn,0,1,0,0,0,0,0,1,0,3,0,17
1yc3rs1q,1,0,1,1,0,1,1,0,0,1,1,17
ttjy4cwz,1,0,0,0,0,0,0,1,0,1,1,17
uabw3inx,1,0,0,0,0,0,0,1,0,1,1,17
jwexfmub,1,1,1,1,1,1,1,0,0,3,0,17
mzj836b0,0,0,0,0,0,0,0,0,0,1,0,17
dqtauj4v,1,2,1,1,1,1,1,0,0,0,0,17
4de7ayta,1,0,1,1,1,1,1,0,0,1,0,17
h3fu78yg,1,0,0,0,0,0,0,0,0,1,1,17
1csmmf08,1,0,0,0,0,0,0,2,0,0,1,17
v26mzb6c,1,2,1,1,1,1,1,0,0,2,0,17
uefnt3zt,0,1,0,0,0,0,0,0,0,3,0,17
jbz1y5sl,1,2,1,1,0,1,1,0,0,3,0,17
wc6s9dsl,0,1,0,0,0,0,0,0,0,2,0,17
lxt7o6sm,1,0,1,1,0,1,1,0,0,0,1,17
4hjk8ew7,1,0,1,1,0,0,0,0,0,1,1,17
x6n7t8hs,1,2,2,1,1,1,1,0,0,1,0,17
c1h7bw1a,0,1,0,0,0,0,0,1,0,3,0,17
0j3nkqts,1,0,1,1,0,1,1,0,0,3,0,17
yaiqosbx,1,0,1,1,0,1,1,0,0,3,0,17
8b7ikkdg,1,0,1,1,1,1,1,0,0,0,1,17
otvnb5te,0,0,0,0,0,0,0,2,0,1,0,17
42bbeqpm,1,0,2,1,0,0,0,0,0,1,1,17
m0rj3925,0,0,2,1,0,0,0,0,0,2,1,17
jj2wn94h,1,0,1,1,0,1,0,0,0,0,1,17
mdt16lqz,0,1,0,0,0,0,0,2,0,2,0,17
6ac48e1h,1,1,1,1,1,1,1,0,0,1,0,17
dz4i0852,0,0,0,0,0,0,0,3,0,0,1,17
j1e40ha7,0,0,0,0,0,0,0,3,0,2,0,17
jbfzncen,1,2,0,1,1,1,1,0,0,1,0,17
92ybpwat,0,0,0,0,0,0,0,0,0,0,1,17
0tv4w4i5,1,2,1,1,1,1,1,0,0,3,0,17
ds12f176,0,1,0,0,0,0,0,2,0,3,0,17
0g7sv439,0,1,0,0,0,0,0,0,0,3,0,17
pdtmhm69,1,1,1,1,0,1,1,0,0,2,0,17
lgomy8eq,0,0,0,0,0,0,0,2,0,1,0,17
qyyocas4,0,0,2,1,0,0,0,0,0,1,1,17
8cyh64c7,0,0,2,1,0,0,0,0,0,3,0,17
xxrcf92l,1,2,1,1,0,1,1,0,0,1,0,17
wak4ycex,0,0,0,0,0,0,0,1,0,2,0,17
zca7zxyf,0,0,0,0,0,0,0,0,0,0,1,17
96b2y1fq,0,0,0,0,0,0,0,2,0,1,0,17
7dv78fh8,0,0,0,0,0,0,0,0,0,2,0,17
zm1faos5,1,2,2,1,0,1,0,0,0,2,0,17
gxr64i8r,0,0,0,0,0,0,0,1,0,2,0,17
p7c86bd0,1,1,1,1,0,1,1,0,0,0,0,17
0h6a0xq8,0,1,0,0,0,0,0,1,0,2,0,17
hksrzrsd,1,2,1,1,0,1,1,0,0,3,0,17
cn2055xk,0,0,2,1,0,0,0,0,0,3,0,17
unioj1gy,0,0,0,0,0,0,0,1,0,1,0,17
48l4ehb6,1,0,1,1,0,1,1,0,0,1,0,17
0jkf3488,1,1,2,1,0,1,1,0,0,1,0,17
xcoc0hf4,0,0,0,0,0,0,0,3,0,1,0,17
6e0ikkw9,1,2,1,1,0,1,1,0,0,3,0,17
tl39jvsk,1,0,1,1,0,1,1,0,0,1,1,17
1gblxsq7,1,2,1,1,0,1,1,0,0,3,0,17
edydbr11,0,0,0,0,0,0,0,0,0,1,0,17
kibuds7n,0,1,0,0,0,0,0,2,0,2,0,17
t9m6tgki,0,0,0,0,0,0,0,0,0,2,0,17
6xnpwopr,0,0,0,0,0,0,0,1,0,2,0,17
1pxzy631,1,1,1,1,0,1,1,0,0,1,0,17
51cbn7o1,0,0,0,0,0,0,0,1,0,1,0,17
519slsew,0,0,0,0,0,0,0,1,0,1,0,17
c7k2ws0c,1,1,1,1,0,1,1,0,0,1,0,17
tg2aszys,1,1,2,1,1,1,1,0,0,2,0,17
yl8zd4ee,0,0,0,0,0,0,0,1,0,1,0,17
hq6lddx8,1,1,2,1,1,1,1,0,0,3,0,17
4qo41x6y,1,1,1,1,0,1,1,0,0,0,0,17
4uuf90e3,0,2,0,0,0,0,0,3,0,2,0,17
x6cv314a,0,1,0,0,0,0,0,2,0,2,0,17
7u0jmbd5,0,0,0,0,0,0,0,1,0,1,0,17
kudii6oy,1,2,1,1,1,1,1,0,0,3,0,17
lcruc2lq,1,2,2,1,1,1,1,0,0,1,0,17
ufku1mka,0,1,0,0,0,0,0,1,0,1,0,17
awima2e6,0,0,0,0,0,0,0,0,0,1,0,17
biqw1l36,0,0,0,0,0,0,0,0,0,0,1,17
1v3nqxwb,0,0,0,0,0,0,0,0,0,0,1,17
luq8s82b,1,1,1,1,0,1,1,0,0,2,0,17
drsd3gfr,0,1,0,0,0,0,0,1,0,1,0,17
t5fns0sq,0,2,0,0,0,0,0,1,0,1,0,17
7qaw85j9,1,2,2,1,0,1,1,0,0,1,0,17
e4uy9bw2,0,0,0,0,0,0,0,0,0,1,0,17
plvgf0eg,0,2,0,0,0,0,0,3,0,1,0,17
8s1edw15,1,1,1,1,0,1,1,0,0,3,0,17
xp91b3qj,0,1,0,0,0,0,0,2,0,1,0,17
apblb506,1,2,2,1,0,1,0,0,0,1,0,17
8fqgkizh,1,2,1,1,1,1,1,0,0,2,0,17
jwxxxv7d,1,1,2,1,0,1,1,0,0,3,0,17
y7ezhr8w,0,1,0,0,0,0,0,3,0,1,0,17
bi13mblu,1,2,1,1,0,1,1,0,0,2,0,17
awof1evv,0,0,0,0,0,0,0,2,0,1,0,17
nxlvuopa,1,1,1,1,0,1,1,0,0,2,0,17
kn4swjew,0,1,0,0,0,0,0,1,0,1,0,17
d39a3neo,0,1,0,0,0,0,0,0,0,1,0,17
uvakwdur,0,0,0,0,0,0,0,0,0,2,0,17
i6lqx8ts,0,0,0,0,0,0,0,1,0,1,0,17
3zjizqly,1,2,2,1,1,1,1,0,0,2,0,17
9jhn3kb4,0,0,0,0,0,0,0,0,0,1,0,17
tgyt0okw,1,1,1,1,1,1,1,0,0,2,0,17
kpo7dpw7,1,2,2,1,1,1,1,0,0,1,0,17
q5n6k41z,0,2,0,0,0,0,0,2,0,1,0,17
hf30noug,1,2,1,1,0,1,1,0,0,2,0,17
u0fm0adl,1,2,1,1,1,1,1,0,0,1,0,17
z873r4vo,1,1,1,1,0,1,1,0,0,1,0,17
njz0vu08,1,0,1,1,1,1,1,0,0,2,0,17
tkz7zh9u,0,2,0,0,0,0,0,0,0,2,0,17
c3206739,0,0,0,0,0,0,0,3,0,1,0,17
0005b37f,0,0,0,0,0,0,0,1,0,1,0,17
scbb77jn,1,2,2,1,0,1,1,0,0,3,0,17
57n9cs6z,1,1,1,1,0,1,1,0,0,1,0,17
hb9e1b5f,1,2,1,1,1,1,1,0,0,1,0,17
p1dzzr2s,1,2,2,1,0,1,1,0,0,2,0,17
qdpt3asx,1,0,2,1,0,1,1,0,0,1,0,17
0xxgoaz8,1,2,2,1,1,1,1,0,0,0,0,17
dxl7j2a8,0,0,0,0,0,0,0,1,0,1,0,17
ag8yu9h7,0,2,0,0,0,0,0,1,0,1,0,17
g91ye1x3,1,2,2,1,0,1,1,0,0,2,0,17
y5lufa6m,1,1,1,1,1,1,1,0,0,1,0,17
ot3r1xw1,0,0,0,0,0,0,0,1,0,1,0,17
fh8ly4jj,0,1,0,0,0,0,0,0,0,2,0,17
t7uhl32a,0,0,0,0,0,0,0,1,0,0,0,17
i3wgnab9,0,1,0,0,0,0,0,1,0,1,0,17
7rmwik5s,1,2,1,1,0,1,1,0,0,2,0,17
9t5yap6j,1,2,1,1,0,1,1,0,0,2,0,17
sqajrww1,0,0,0,0,0,0,0,0,0,1,0,17
